pack_id,acquisition_id,visualisation_url,gadi_location,particle_id
20,TUBE-01_2025-02-19_20__BY/RT-XRM43971-0116,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/5IqFDtVzj4fKMXR8QgDTxQMk6u6WqD3Ll8xYtkXZ6EM=/RT_WEX1/TUBE-01_2025-02-19_20__BY/tomo_RT-XRM43971-0116.ome.zarr/neuroglancer.json,/g/data/ap38/OAI_WEX1/ct/tube/TUBE-01_2025-02-19_20__BY/data/particle_tomos/tomo_RT-XRM43971-0116.ome.zarr,RT-XRM43971-0116
20,TUBE-01_2025-02-19_20__BY/RT-XRM43971-0117,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/JfZb_TFXqOkIPII-Mg3luJGuDLyVUWxYqOtiVbvMhXU=/RT_WEX1/TUBE-01_2025-02-19_20__BY/tomo_RT-XRM43971-0117.ome.zarr/neuroglancer.json,/g/data/ap38/OAI_WEX1/ct/tube/TUBE-01_2025-02-19_20__BY/data/particle_tomos/tomo_RT-XRM43971-0117.ome.zarr,RT-XRM43971-0117
20,TUBE-01_2025-02-19_20__BY/RT-XRM43971-0118,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/EINbCzsQTcHZbXiovkPkYiv_lSW_J9-RK7xcTq34g7s=/RT_WEX1/TUBE-01_2025-02-19_20__BY/tomo_RT-XRM43971-0118.ome.zarr/neuroglancer.json,/g/data/ap38/OAI_WEX1/ct/tube/TUBE-01_2025-02-19_20__BY/data/particle_tomos/tomo_RT-XRM43971-0118.ome.zarr,RT-XRM43971-0118
20,TUBE-01_2025-02-19_20__BY/RT-XRM43971-0119,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/U-s2CCc2zxSnU6B0NZb9TjNvkr3XleC14Q_5OAPvNus=/RT_WEX1/TUBE-01_2025-02-19_20__BY/tomo_RT-XRM43971-0119.ome.zarr/neuroglancer.json,/g/data/ap38/OAI_WEX1/ct/tube/TUBE-01_2025-02-19_20__BY/data/particle_tomos/tomo_RT-XRM43971-0119.ome.zarr,RT-XRM43971-0119
20,TUBE-01_2025-02-19_20__BY/RT-XRM43971-0120,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/-C9vCFLDW__LNSuZXSkmxwHV0DPYPcq08rHtqtgGkls=/RT_WEX1/TUBE-01_2025-02-19_20__BY/tomo_RT-XRM43971-0120.ome.zarr/neuroglancer.json,/g/data/ap38/OAI_WEX1/ct/tube/TUBE-01_2025-02-19_20__BY/data/particle_tomos/tomo_RT-XRM43971-0120.ome.zarr,RT-XRM43971-0120
21,TUBE-03_2025-02-20_21__BY,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/NtxWpnfQex34AQ8S4M8i-O68C8QuH49LOxsLg2A5On4=/RT_WEX1/TUBE-03_2025-02-20_21__BY/tomoHiRes.ome.zarr/neuroglancer.json,/g/data/ap38/OAI_WEX1/ct/tube/TUBE-03_2025-02-20_21__BY/data/pack_tomo/tomoHiRes.ome.zarr,
21,TUBE-03_2025-02-20_21__BY/RT-XRM43971-0221,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/-Zm8fJWaQcK62Qt0oPg5mg_zfhO2PylZuXKFOK7Wnl0=/RT_WEX1/TUBE-03_2025-02-20_21__BY/tomo_RT-XRM43971-0221.ome.zarr/neuroglancer.json,/g/data/ap38/OAI_WEX1/ct/tube/TUBE-03_2025-02-20_21__BY/data/particle_tomos/tomo_RT-XRM43971-0221.ome.zarr,RT-XRM43971-0221
21,TUBE-03_2025-02-20_21__BY/RT-XRM43971-0240,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/MRAGVC0hb8m7Bq_f3-YKVEgiqnCrEq-DoVnj-0_2eRA=/RT_WEX1/TUBE-03_2025-02-20_21__BY/tomo_RT-XRM43971-0240.ome.zarr/neuroglancer.json,/g/data/ap38/OAI_WEX1/ct/tube/TUBE-03_2025-02-20_21__BY/data/particle_tomos/tomo_RT-XRM43971-0240.ome.zarr,RT-XRM43971-0240
21,TUBE-03_2025-02-20_21__BY/RT-XRM43971-0241,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/QSvfYSz7ksbpm7GOA8lX55FGcRGt-yS9aZenf8EN7kc=/RT_WEX1/TUBE-03_2025-02-20_21__BY/tomo_RT-XRM43971-0241.ome.zarr/neuroglancer.json,/g/data/ap38/OAI_WEX1/ct/tube/TUBE-03_2025-02-20_21__BY/data/particle_tomos/tomo_RT-XRM43971-0241.ome.zarr,RT-XRM43971-0241
21,TUBE-03_2025-02-20_21__BY/RT-XRM43971-0329,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/Q8hAfiGwbOc9XuCDDszWYrQ6lzKNvp7Ry4QBesOzako=/RT_WEX1/TUBE-03_2025-02-20_21__BY/tomo_RT-XRM43971-0329.ome.zarr/neuroglancer.json,/g/data/ap38/OAI_WEX1/ct/tube/TUBE-03_2025-02-20_21__BY/data/particle_tomos/tomo_RT-XRM43971-0329.ome.zarr,RT-XRM43971-0329
21,TUBE-03_2025-02-20_21__BY/RT-XRM43971-0339,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/AqY8SphEsvr6_2v00dmVfSXHvRxGkZJf2pOHJzD4-vs=/RT_WEX1/TUBE-03_2025-02-20_21__BY/tomo_RT-XRM43971-0339.ome.zarr/neuroglancer.json,/g/data/ap38/OAI_WEX1/ct/tube/TUBE-03_2025-02-20_21__BY/data/particle_tomos/tomo_RT-XRM43971-0339.ome.zarr,RT-XRM43971-0339
21,TUBE-03_2025-02-20_21__BY/RT-XRM43971-0343,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/MfTiIISooM6VYhuJUSGo0yPH_NsnK5BvhW7x4xHcxvk=/RT_WEX1/TUBE-03_2025-02-20_21__BY/tomo_RT-XRM43971-0343.ome.zarr/neuroglancer.json,/g/data/ap38/OAI_WEX1/ct/tube/TUBE-03_2025-02-20_21__BY/data/particle_tomos/tomo_RT-XRM43971-0343.ome.zarr,RT-XRM43971-0343
21,TUBE-03_2025-02-20_21__BY/RT-XRM43971-0354,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/t7bQQ6wtfbUZLw9wc6yyzHLC_zqRL9dv8cxj9vrARtw=/RT_WEX1/TUBE-03_2025-02-20_21__BY/tomo_RT-XRM43971-0354.ome.zarr/neuroglancer.json,/g/data/ap38/OAI_WEX1/ct/tube/TUBE-03_2025-02-20_21__BY/data/particle_tomos/tomo_RT-XRM43971-0354.ome.zarr,RT-XRM43971-0354
21,TUBE-03_2025-02-20_21__BY/RT-XRM43971-0395,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/abkFp-mhV5IDpAsVKZ3yatZu-22kucaZ4aPenzshRyQ=/RT_WEX1/TUBE-03_2025-02-20_21__BY/tomo_RT-XRM43971-0395.ome.zarr/neuroglancer.json,/g/data/ap38/OAI_WEX1/ct/tube/TUBE-03_2025-02-20_21__BY/data/particle_tomos/tomo_RT-XRM43971-0395.ome.zarr,RT-XRM43971-0395
21,TUBE-03_2025-02-20_21__BY/RT-XRM43971-0396,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/T39tsezNGyIUDSEeKQhu4nZTSJirODUELGqg7_9VjCo=/RT_WEX1/TUBE-03_2025-02-20_21__BY/tomo_RT-XRM43971-0396.ome.zarr/neuroglancer.json,/g/data/ap38/OAI_WEX1/ct/tube/TUBE-03_2025-02-20_21__BY/data/particle_tomos/tomo_RT-XRM43971-0396.ome.zarr,RT-XRM43971-0396
21,TUBE-03_2025-02-20_21__BY/RT-XRM43971-0398,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/wmB6CztzvIS6ruPFobo6ZUEeLB1hwyfFkwzCAMdlUV4=/RT_WEX1/TUBE-03_2025-02-20_21__BY/tomo_RT-XRM43971-0398.ome.zarr/neuroglancer.json,/g/data/ap38/OAI_WEX1/ct/tube/TUBE-03_2025-02-20_21__BY/data/particle_tomos/tomo_RT-XRM43971-0398.ome.zarr,RT-XRM43971-0398
21,TUBE-03_2025-02-20_21__BY/RT-XRM43971-0399,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/URJadWHztCB-7Mv9neLkbyZ06ElAwsvr7SRPTvcHwYA=/RT_WEX1/TUBE-03_2025-02-20_21__BY/tomo_RT-XRM43971-0399.ome.zarr/neuroglancer.json,/g/data/ap38/OAI_WEX1/ct/tube/TUBE-03_2025-02-20_21__BY/data/particle_tomos/tomo_RT-XRM43971-0399.ome.zarr,RT-XRM43971-0399
21,TUBE-03_2025-02-20_21__BY/RT-XRM43971-0406,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/ByT9cWeXZmKtDCWjtevg_tlphAPrvSPGQaTxfvlFs4g=/RT_WEX1/TUBE-03_2025-02-20_21__BY/tomo_RT-XRM43971-0406.ome.zarr/neuroglancer.json,/g/data/ap38/OAI_WEX1/ct/tube/TUBE-03_2025-02-20_21__BY/data/particle_tomos/tomo_RT-XRM43971-0406.ome.zarr,RT-XRM43971-0406
21,TUBE-03_2025-02-20_21__BY/RT-XRM43971-0407,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/QisF-K9aeZXqs68BqXYLo6g34gBy7toVp_bGMY1ysgg=/RT_WEX1/TUBE-03_2025-02-20_21__BY/tomo_RT-XRM43971-0407.ome.zarr/neuroglancer.json,/g/data/ap38/OAI_WEX1/ct/tube/TUBE-03_2025-02-20_21__BY/data/particle_tomos/tomo_RT-XRM43971-0407.ome.zarr,RT-XRM43971-0407
21,TUBE-03_2025-02-20_21__BY/RT-XRM43971-0414,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/SxGce0eURvD6U8yoPBg2QvcKwE3MFyXk2oSqNXNc65I=/RT_WEX1/TUBE-03_2025-02-20_21__BY/tomo_RT-XRM43971-0414.ome.zarr/neuroglancer.json,/g/data/ap38/OAI_WEX1/ct/tube/TUBE-03_2025-02-20_21__BY/data/particle_tomos/tomo_RT-XRM43971-0414.ome.zarr,RT-XRM43971-0414
21,TUBE-03_2025-02-20_21__BY/RT-XRM43971-0421,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/tDuYgElA30FqGH5AN8Z_tGxyuhpBcPoEXeJb4KCd6Vo=/RT_WEX1/TUBE-03_2025-02-20_21__BY/tomo_RT-XRM43971-0421.ome.zarr/neuroglancer.json,/g/data/ap38/OAI_WEX1/ct/tube/TUBE-03_2025-02-20_21__BY/data/particle_tomos/tomo_RT-XRM43971-0421.ome.zarr,RT-XRM43971-0421
21,TUBE-03_2025-02-20_21__BY/RT-XRM43971-0423,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/sB5wEXtgpV57IXPTvTJwhmwT5vATHiU5yTeHbi14qcU=/RT_WEX1/TUBE-03_2025-02-20_21__BY/tomo_RT-XRM43971-0423.ome.zarr/neuroglancer.json,/g/data/ap38/OAI_WEX1/ct/tube/TUBE-03_2025-02-20_21__BY/data/particle_tomos/tomo_RT-XRM43971-0423.ome.zarr,RT-XRM43971-0423
21,TUBE-03_2025-02-20_21__BY/RT-XRM43971-0424,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/E6NwHO8B75_aH2y0iJsJRO7jUCjO3q9WmjfI3pBGhGc=/RT_WEX1/TUBE-03_2025-02-20_21__BY/tomo_RT-XRM43971-0424.ome.zarr/neuroglancer.json,/g/data/ap38/OAI_WEX1/ct/tube/TUBE-03_2025-02-20_21__BY/data/particle_tomos/tomo_RT-XRM43971-0424.ome.zarr,RT-XRM43971-0424
22,TUBE-04_2025-02-20_22,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/rQrg_mAIsOKlRiSeLEo3KE2s-oxryZxEMuAA_JmR1U0=/RT_WEX1/TUBE-04_2025-02-20_22/tomoHiRes.ome.zarr/neuroglancer.json,/g/data/ap38/OAI_WEX1/ct/tube/TUBE-04_2025-02-20_22/data/pack_tomo/tomoHiRes.ome.zarr,
22,TUBE-04_2025-02-20_22/RT-XRM43971-0243,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/pT41l7j5rMJzTkevPDdTuOzuij-l5JBoylZh3kHXQ_k=/RT_WEX1/TUBE-04_2025-02-20_22/tomo_RT-XRM43971-0243.ome.zarr/neuroglancer.json,/g/data/ap38/OAI_WEX1/ct/tube/TUBE-04_2025-02-20_22/data/particle_tomos/tomo_RT-XRM43971-0243.ome.zarr,RT-XRM43971-0243
22,TUBE-04_2025-02-20_22/RT-XRM43971-0246,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/yas9Hcrt8Q-gWRC6Jh-Kpj53tfq7X1zNNImwAq2tGOI=/RT_WEX1/TUBE-04_2025-02-20_22/tomo_RT-XRM43971-0246.ome.zarr/neuroglancer.json,/g/data/ap38/OAI_WEX1/ct/tube/TUBE-04_2025-02-20_22/data/particle_tomos/tomo_RT-XRM43971-0246.ome.zarr,RT-XRM43971-0246
22,TUBE-04_2025-02-20_22/RT-XRM43971-0263,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/zQLiDevmrP97aUxx18c14JUc2EmuvFLMohBXXUZx-GQ=/RT_WEX1/TUBE-04_2025-02-20_22/tomo_RT-XRM43971-0263.ome.zarr/neuroglancer.json,/g/data/ap38/OAI_WEX1/ct/tube/TUBE-04_2025-02-20_22/data/particle_tomos/tomo_RT-XRM43971-0263.ome.zarr,RT-XRM43971-0263
22,TUBE-04_2025-02-20_22/RT-XRM43971-0267,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/HSx-E3rqu_Zeg4VePiNaNw_CGJhVnTXoRABiZNpvsm8=/RT_WEX1/TUBE-04_2025-02-20_22/tomo_RT-XRM43971-0267.ome.zarr/neuroglancer.json,/g/data/ap38/OAI_WEX1/ct/tube/TUBE-04_2025-02-20_22/data/particle_tomos/tomo_RT-XRM43971-0267.ome.zarr,RT-XRM43971-0267
22,TUBE-04_2025-02-20_22/RT-XRM43971-0268,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/qheofPvKweXd7g0ejfsEtl2nrdPkJ7HhP4tehHVL3hM=/RT_WEX1/TUBE-04_2025-02-20_22/tomo_RT-XRM43971-0268.ome.zarr/neuroglancer.json,/g/data/ap38/OAI_WEX1/ct/tube/TUBE-04_2025-02-20_22/data/particle_tomos/tomo_RT-XRM43971-0268.ome.zarr,RT-XRM43971-0268
22,TUBE-04_2025-02-20_22/RT-XRM43971-0269,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/cB2JWdKfn8aAZCh9MpW_PvYrYtBSvqBh56Db7huOFCw=/RT_WEX1/TUBE-04_2025-02-20_22/tomo_RT-XRM43971-0269.ome.zarr/neuroglancer.json,/g/data/ap38/OAI_WEX1/ct/tube/TUBE-04_2025-02-20_22/data/particle_tomos/tomo_RT-XRM43971-0269.ome.zarr,RT-XRM43971-0269
22,TUBE-04_2025-02-20_22/RT-XRM43971-0270,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/p8pBLpZWXVhtgAHB0xz72mG9-R6wOK0yYdLXo9lNndU=/RT_WEX1/TUBE-04_2025-02-20_22/tomo_RT-XRM43971-0270.ome.zarr/neuroglancer.json,/g/data/ap38/OAI_WEX1/ct/tube/TUBE-04_2025-02-20_22/data/particle_tomos/tomo_RT-XRM43971-0270.ome.zarr,RT-XRM43971-0270
22,TUBE-04_2025-02-20_22/RT-XRM43971-0271,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/44C-LF4KSTqY2Ms-ysH6bVVJS6jwMLOMO5eybmsMN5E=/RT_WEX1/TUBE-04_2025-02-20_22/tomo_RT-XRM43971-0271.ome.zarr/neuroglancer.json,/g/data/ap38/OAI_WEX1/ct/tube/TUBE-04_2025-02-20_22/data/particle_tomos/tomo_RT-XRM43971-0271.ome.zarr,RT-XRM43971-0271
22,TUBE-04_2025-02-20_22/RT-XRM43971-0290,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/TxrJVTvDvCC5lSFmE0a6H827OFNLg2E6Y73WG_pSPng=/RT_WEX1/TUBE-04_2025-02-20_22/tomo_RT-XRM43971-0290.ome.zarr/neuroglancer.json,/g/data/ap38/OAI_WEX1/ct/tube/TUBE-04_2025-02-20_22/data/particle_tomos/tomo_RT-XRM43971-0290.ome.zarr,RT-XRM43971-0290
22,TUBE-04_2025-02-20_22/RT-XRM43971-0299,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/G8YY6JzfBidVEaE6MFx0OeNRTaB4Z0C-xb4iNTQ8BaU=/RT_WEX1/TUBE-04_2025-02-20_22/tomo_RT-XRM43971-0299.ome.zarr/neuroglancer.json,/g/data/ap38/OAI_WEX1/ct/tube/TUBE-04_2025-02-20_22/data/particle_tomos/tomo_RT-XRM43971-0299.ome.zarr,RT-XRM43971-0299
22,TUBE-04_2025-02-20_22/RT-XRM43971-0300,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/ubXXFYcmKQebgGCdb1Zp3pZbr0R-bWOqLFpKmXL0BJ0=/RT_WEX1/TUBE-04_2025-02-20_22/tomo_RT-XRM43971-0300.ome.zarr/neuroglancer.json,/g/data/ap38/OAI_WEX1/ct/tube/TUBE-04_2025-02-20_22/data/particle_tomos/tomo_RT-XRM43971-0300.ome.zarr,RT-XRM43971-0300
22,TUBE-04_2025-02-20_22/RT-XRM43971-0302,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/33QcsRB72k6YOLsE-m1utmUUX6Yf9NjQ8cs8ImfuJH4=/RT_WEX1/TUBE-04_2025-02-20_22/tomo_RT-XRM43971-0302.ome.zarr/neuroglancer.json,/g/data/ap38/OAI_WEX1/ct/tube/TUBE-04_2025-02-20_22/data/particle_tomos/tomo_RT-XRM43971-0302.ome.zarr,RT-XRM43971-0302
22,TUBE-04_2025-02-20_22/RT-XRM43971-0309,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/OiWu_pioJCkOV-czqu1zBvAk-73ouqbRiM6Ts-bLiig=/RT_WEX1/TUBE-04_2025-02-20_22/tomo_RT-XRM43971-0309.ome.zarr/neuroglancer.json,/g/data/ap38/OAI_WEX1/ct/tube/TUBE-04_2025-02-20_22/data/particle_tomos/tomo_RT-XRM43971-0309.ome.zarr,RT-XRM43971-0309
22,TUBE-04_2025-02-20_22/RT-XRM43971-0375,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/InV06kurNryt5KY-mzBNYvKLXFDWRCY-hPk8NY7eU9A=/RT_WEX1/TUBE-04_2025-02-20_22/tomo_RT-XRM43971-0375.ome.zarr/neuroglancer.json,/g/data/ap38/OAI_WEX1/ct/tube/TUBE-04_2025-02-20_22/data/particle_tomos/tomo_RT-XRM43971-0375.ome.zarr,RT-XRM43971-0375
22,TUBE-04_2025-02-20_22/RT-XRM43971-0376,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/nmoa1tjnB1PtklRlBqu3zar3Kt_Yn1ZZapb4V2jt_m8=/RT_WEX1/TUBE-04_2025-02-20_22/tomo_RT-XRM43971-0376.ome.zarr/neuroglancer.json,/g/data/ap38/OAI_WEX1/ct/tube/TUBE-04_2025-02-20_22/data/particle_tomos/tomo_RT-XRM43971-0376.ome.zarr,RT-XRM43971-0376
22,TUBE-04_2025-02-20_22/RT-XRM43971-0388,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/CClStOoyfWTvS_WnhaRvx5r1WQlW8o0q4FOX9Uy3cfY=/RT_WEX1/TUBE-04_2025-02-20_22/tomo_RT-XRM43971-0388.ome.zarr/neuroglancer.json,/g/data/ap38/OAI_WEX1/ct/tube/TUBE-04_2025-02-20_22/data/particle_tomos/tomo_RT-XRM43971-0388.ome.zarr,RT-XRM43971-0388
23,TUBE-05_2025-02-20_23__BY,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/lR1GbLg2r0htxcXfTrGM3r_txclaKlmf76Ozr0GEcuw=/RT_WEX1/TUBE-05_2025-02-20_23__BY/tomoHiRes.ome.zarr/neuroglancer.json,/g/data/ap38/OAI_WEX1/ct/tube/TUBE-05_2025-02-20_23__BY/data/pack_tomo/tomoHiRes.ome.zarr,
23,TUBE-05_2025-02-20_23__BY/RT-XRM43971-0007,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/VZP0FHAzRwH7Po-NhlJDO1ENrM7FWPqk2WTzY7cgIeA=/RT_WEX1/TUBE-05_2025-02-20_23__BY/tomo_RT-XRM43971-0007.ome.zarr/neuroglancer.json,/g/data/ap38/OAI_WEX1/ct/tube/TUBE-05_2025-02-20_23__BY/data/particle_tomos/tomo_RT-XRM43971-0007.ome.zarr,RT-XRM43971-0007
23,TUBE-05_2025-02-20_23__BY/RT-XRM43971-0015,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/xXNTe1T2rHEQgJojUv8cNW4LPIjXXPNB0TpKLCWde_A=/RT_WEX1/TUBE-05_2025-02-20_23__BY/tomo_RT-XRM43971-0015.ome.zarr/neuroglancer.json,/g/data/ap38/OAI_WEX1/ct/tube/TUBE-05_2025-02-20_23__BY/data/particle_tomos/tomo_RT-XRM43971-0015.ome.zarr,RT-XRM43971-0015
23,TUBE-05_2025-02-20_23__BY/RT-XRM43971-0033,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/3TH-lBSKOWSUlDlIpUdf3KqH8d2Dg_2uGFDkzuwGjss=/RT_WEX1/TUBE-05_2025-02-20_23__BY/tomo_RT-XRM43971-0033.ome.zarr/neuroglancer.json,/g/data/ap38/OAI_WEX1/ct/tube/TUBE-05_2025-02-20_23__BY/data/particle_tomos/tomo_RT-XRM43971-0033.ome.zarr,RT-XRM43971-0033
23,TUBE-05_2025-02-20_23__BY/RT-XRM43971-0074,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/cg2imlyDt6oWqTHSDSdDDEpAQLOLhvZd30RkSen-WkY=/RT_WEX1/TUBE-05_2025-02-20_23__BY/tomo_RT-XRM43971-0074.ome.zarr/neuroglancer.json,/g/data/ap38/OAI_WEX1/ct/tube/TUBE-05_2025-02-20_23__BY/data/particle_tomos/tomo_RT-XRM43971-0074.ome.zarr,RT-XRM43971-0074
23,TUBE-05_2025-02-20_23__BY/RT-XRM43971-0242,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/fl7W2pte95eWAh7rM9r6ElIXYJapqZwyIM-KFV8ClZU=/RT_WEX1/TUBE-05_2025-02-20_23__BY/tomo_RT-XRM43971-0242.ome.zarr/neuroglancer.json,/g/data/ap38/OAI_WEX1/ct/tube/TUBE-05_2025-02-20_23__BY/data/particle_tomos/tomo_RT-XRM43971-0242.ome.zarr,RT-XRM43971-0242
23,TUBE-05_2025-02-20_23__BY/RT-XRM43971-0430,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/bdck7Htn73Ffts6uhT4lYAJ0Ompe1AH8m_9bZs-p4gQ=/RT_WEX1/TUBE-05_2025-02-20_23__BY/tomo_RT-XRM43971-0430.ome.zarr/neuroglancer.json,/g/data/ap38/OAI_WEX1/ct/tube/TUBE-05_2025-02-20_23__BY/data/particle_tomos/tomo_RT-XRM43971-0430.ome.zarr,RT-XRM43971-0430
23,TUBE-05_2025-02-20_23__BY/RT-XRM43971-0431,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/tCrjIxwwV7FFYtL4VSuvnmzoXfJGWe6xMofa3P3dmCc=/RT_WEX1/TUBE-05_2025-02-20_23__BY/tomo_RT-XRM43971-0431.ome.zarr/neuroglancer.json,/g/data/ap38/OAI_WEX1/ct/tube/TUBE-05_2025-02-20_23__BY/data/particle_tomos/tomo_RT-XRM43971-0431.ome.zarr,RT-XRM43971-0431
23,TUBE-05_2025-02-20_23__BY/RT-XRM43971-0438,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/zvEy-Jt1juQKFi2n71EoAF7pA3zXc_Zm4u7CNLPahW4=/RT_WEX1/TUBE-05_2025-02-20_23__BY/tomo_RT-XRM43971-0438.ome.zarr/neuroglancer.json,/g/data/ap38/OAI_WEX1/ct/tube/TUBE-05_2025-02-20_23__BY/data/particle_tomos/tomo_RT-XRM43971-0438.ome.zarr,RT-XRM43971-0438
23,TUBE-05_2025-02-20_23__BY/RT-XRM43971-0439,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/XCCmX3UQwELJv9R2feNCBtl_0bsncArMfySkCeP6Tj4=/RT_WEX1/TUBE-05_2025-02-20_23__BY/tomo_RT-XRM43971-0439.ome.zarr/neuroglancer.json,/g/data/ap38/OAI_WEX1/ct/tube/TUBE-05_2025-02-20_23__BY/data/particle_tomos/tomo_RT-XRM43971-0439.ome.zarr,RT-XRM43971-0439
23,TUBE-05_2025-02-20_23__BY/RT-XRM43971-0445,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/uMjXY3x0yUIk-CDCYoyucZJjDMqsf0QiqjcwcWI3QVk=/RT_WEX1/TUBE-05_2025-02-20_23__BY/tomo_RT-XRM43971-0445.ome.zarr/neuroglancer.json,/g/data/ap38/OAI_WEX1/ct/tube/TUBE-05_2025-02-20_23__BY/data/particle_tomos/tomo_RT-XRM43971-0445.ome.zarr,RT-XRM43971-0445
23,TUBE-05_2025-02-20_23__BY/RT-XRM43971-0450,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/5_Vnp9y4GntNW2ugCoVwvQyi87wJRuv7L_IPrgtHlbo=/RT_WEX1/TUBE-05_2025-02-20_23__BY/tomo_RT-XRM43971-0450.ome.zarr/neuroglancer.json,/g/data/ap38/OAI_WEX1/ct/tube/TUBE-05_2025-02-20_23__BY/data/particle_tomos/tomo_RT-XRM43971-0450.ome.zarr,RT-XRM43971-0450
23,TUBE-05_2025-02-20_23__BY/RT-XRM43971-0502,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/B-m8gpc5-K_uyTWDL5hR0NJJVLYLdt7K0thxMJiLcII=/RT_WEX1/TUBE-05_2025-02-20_23__BY/tomo_RT-XRM43971-0502.ome.zarr/neuroglancer.json,/g/data/ap38/OAI_WEX1/ct/tube/TUBE-05_2025-02-20_23__BY/data/particle_tomos/tomo_RT-XRM43971-0502.ome.zarr,RT-XRM43971-0502
23,TUBE-05_2025-02-20_23__BY/RT-XRM43971-0505,https://neuroglancer.ctlab.anu.edu.au/#!https://data.ctlab.anu.edu.au/gy4upO6dnTfRixhBZmIOXnQo056436Z_JQtR9aPDsAQ=/RT_WEX1/TUBE-05_2025-02-20_23__BY/tomo_RT-XRM43971-0505.ome.zarr/neuroglancer.json,/g/data/ap38/OAI_WEX1/ct/tube/TUBE-05_2025-02-20_23__BY/data/particle_tomos/tomo_RT-XRM43971-0505.ome.zarr,RT-XRM43971-0505
