id,particle_id,ore_type,rm_number,density_bin,series_id,camera_displacement_mm,created_at,valid,num_photos,photo_url
1,TEST,,,,20250213174440,,2025-02-13T06:44:40.804336,True,3,http://130.56.245.232/photo360/v1/TEST/20250213174440
4,TEST,,,,20250213174737,,2025-02-13T06:47:37.406409,True,3,http://130.56.245.232/photo360/v1/TEST/20250213174737
7,TEST,,,,20250213175100,,2025-02-13T06:51:00.622299,True,10,http://130.56.245.232/photo360/v1/TEST/20250213175100
17,TEST,,,,20250213175232,,2025-02-13T06:52:32.258213,True,10,http://130.56.245.232/photo360/v1/TEST/20250213175232
27,TEST,,,,20250213175314,,2025-02-13T06:53:14.880147,True,10,http://130.56.245.232/photo360/v1/TEST/20250213175314
37,TEST,,,,20250213175405,,2025-02-13T06:54:05.727971,True,10,http://130.56.245.232/photo360/v1/TEST/20250213175405
47,TEST,,,,20250213175454,,2025-02-13T06:54:54.902789,True,10,http://130.56.245.232/photo360/v1/TEST/20250213175454
57,TEST,,,,20250213175521,,2025-02-13T06:55:21.457417,True,10,http://130.56.245.232/photo360/v1/TEST/20250213175521
67,TEST,,,,20250213175553,,2025-02-13T06:55:53.912852,True,10,http://130.56.245.232/photo360/v1/TEST/20250213175553
77,RTWEX010196-000,,,,20250217111845,,2025-02-17T00:18:45.319922,True,1,http://130.56.245.232/photo360/v1/RTWEX010196-000/20250217111845
78,RTWEX010196-000,,,,20250217112711,,2025-02-17T00:27:11.559212,True,10,http://130.56.245.232/photo360/v1/RTWEX010196-000/20250217112711
88,RTWEX010196-000,,,,20250217120622,,2025-02-17T01:06:22.446464,True,1,http://130.56.245.232/photo360/v1/RTWEX010196-000/20250217120622
89,RTWEX010196-000,,,,20250217120711,,2025-02-17T01:07:11.275621,True,6,http://130.56.245.232/photo360/v1/RTWEX010196-000/20250217120711
95,RTWEX010196-000,,,,20250217120840,,2025-02-17T01:08:40.911514,True,18,http://130.56.245.232/photo360/v1/RTWEX010196-000/20250217120840
113,RTWEX010196-000,,,,20250217123356,,2025-02-17T01:33:57.115242,True,8,http://130.56.245.232/photo360/v1/RTWEX010196-000/20250217123356
121,RTWEX010196-000,,,,20250217124829,,2025-02-17T01:48:30.026316,True,8,http://130.56.245.232/photo360/v1/RTWEX010196-000/20250217124829
129,RTWEX010196-000,,,,20250217125701,,2025-02-17T01:57:02.018097,True,3,http://130.56.245.232/photo360/v1/RTWEX010196-000/20250217125701
132,RTWEX010196-000,,,,20250217131037,,2025-02-17T02:10:37.680828,True,8,http://130.56.245.232/photo360/v1/RTWEX010196-000/20250217131037
140,RTWEX010196-000,,,,20250217131803,,2025-02-17T02:18:03.517538,True,12,http://130.56.245.232/photo360/v1/RTWEX010196-000/20250217131803
152,RT-XRM43971-0004,HGM,RM43971,1190567.0,20250217133118,,2025-02-17T02:31:18.646692,True,36,http://130.56.245.232/photo360/v1/RT-XRM43971-0004/20250217133118
188,RT-XRM43971-0199,HGM,RM43971,1190579.0,20250217133752,,2025-02-17T02:37:52.965197,True,36,http://130.56.245.232/photo360/v1/RT-XRM43971-0199/20250217133752
224,RT-XRM43971-0350,HGM,RM43971,1190577.0,20250217134225,,2025-02-17T02:42:25.974532,True,36,http://130.56.245.232/photo360/v1/RT-XRM43971-0350/20250217134225
260,RTWEX010196-000,,,,20250217140042,,2025-02-17T03:00:42.863395,True,36,http://130.56.245.232/photo360/v1/RTWEX010196-000/20250217140042
296,GRID_TEST,,,,20250217140610,,2025-02-17T03:06:10.986284,True,36,http://130.56.245.232/photo360/v1/GRID_TEST/20250217140610
332,RTWEX010196-000,,,,20250217152259,,2025-02-17T04:22:59.232056,True,36,http://130.56.245.232/photo360/v1/RTWEX010196-000/20250217152259
368,TEST,,,,20250218092744,,2025-02-17T22:27:45.072504,True,18,http://130.56.245.232/photo360/v1/TEST/20250218092744
386,RT-XRM43971-0002,HGM,RM43971,1190567.0,20250218093016,,2025-02-17T22:30:17.117100,True,18,http://130.56.245.232/photo360/v1/RT-XRM43971-0002/20250218093016
404,RT-XRM43971-0003,HGM,RM43971,1190567.0,20250218093324,,2025-02-17T22:33:24.353750,True,18,http://130.56.245.232/photo360/v1/RT-XRM43971-0003/20250218093324
422,RT-XRM43971-0005,HGM,RM43971,1190567.0,20250218093634,,2025-02-17T22:36:34.506555,True,18,http://130.56.245.232/photo360/v1/RT-XRM43971-0005/20250218093634
440,RT-XRM43971-0006,HGM,RM43971,1190567.0,20250218093957,,2025-02-17T22:39:57.759506,True,18,http://130.56.245.232/photo360/v1/RT-XRM43971-0006/20250218093957
458,RT-XRM43971-0008,HGM,RM43971,1190567.0,20250218094416,,2025-02-17T22:44:16.780977,True,18,http://130.56.245.232/photo360/v1/RT-XRM43971-0008/20250218094416
476,RT-XRM43971-0010,HGM,RM43971,1190569.0,20250218094820,,2025-02-17T22:48:20.994120,True,18,http://130.56.245.232/photo360/v1/RT-XRM43971-0010/20250218094820
494,RT-XRM43971-0011,HGM,RM43971,1190569.0,20250218105330,,2025-02-17T23:53:30.297069,True,18,http://130.56.245.232/photo360/v1/RT-XRM43971-0011/20250218105330
512,RT-XRM43971-0012,HGM,RM43971,1190569.0,20250218105730,,2025-02-17T23:57:30.388669,True,18,http://130.56.245.232/photo360/v1/RT-XRM43971-0012/20250218105730
530,RT-XRM43971-0014,HGM,RM43971,1190569.0,20250218110006,,2025-02-18T00:00:06.451433,True,18,http://130.56.245.232/photo360/v1/RT-XRM43971-0014/20250218110006
548,RT-XRM43971-0016,HGM,RM43971,1190569.0,20250218110401,,2025-02-18T00:04:02.108100,True,18,http://130.56.245.232/photo360/v1/RT-XRM43971-0016/20250218110401
566,RT-XRM43971-0017,HGM,RM43971,1190569.0,20250218111126,,2025-02-18T00:11:26.875756,True,18,http://130.56.245.232/photo360/v1/RT-XRM43971-0017/20250218111126
584,RT-XRM43971-0018,HGM,RM43971,1190569.0,20250218111818,,2025-02-18T00:18:18.369570,True,18,http://130.56.245.232/photo360/v1/RT-XRM43971-0018/20250218111818
602,RT-XRM43971-0019,HGM,RM43971,1190569.0,20250218112141,,2025-02-18T00:21:41.633395,True,18,http://130.56.245.232/photo360/v1/RT-XRM43971-0019/20250218112141
620,RT-XRM43971-0020,HGM,RM43971,1190569.0,20250218112754,,2025-02-18T00:27:54.283505,True,18,http://130.56.245.232/photo360/v1/RT-XRM43971-0020/20250218112754
638,RT-XRM43971-0021,HGM,RM43971,1190569.0,20250218113202,,2025-02-18T00:32:02.753777,True,18,http://130.56.245.232/photo360/v1/RT-XRM43971-0021/20250218113202
656,RT-XRM43971-0022,HGM,RM43971,1190569.0,20250218113501,,2025-02-18T00:35:01.771857,True,18,http://130.56.245.232/photo360/v1/RT-XRM43971-0022/20250218113501
674,RT-XRM43971-0023,HGM,RM43971,1190569.0,20250218114013,,2025-02-18T00:40:13.775947,True,18,http://130.56.245.232/photo360/v1/RT-XRM43971-0023/20250218114013
692,RT-XRM43971-0024,HGM,RM43971,1190569.0,20250218114725,,2025-02-18T00:47:25.680291,True,18,http://130.56.245.232/photo360/v1/RT-XRM43971-0024/20250218114725
710,RT-XRM43971-0025,HGM,RM43971,1190569.0,20250218115317,,2025-02-18T00:53:17.825426,True,18,http://130.56.245.232/photo360/v1/RT-XRM43971-0025/20250218115317
728,RT-XRM43971-0026,HGM,RM43971,1190569.0,20250218115730,,2025-02-18T00:57:30.987912,True,18,http://130.56.245.232/photo360/v1/RT-XRM43971-0026/20250218115730
746,RT-XRM43971-0027,HGM,RM43971,1190569.0,20250218120429,,2025-02-18T01:04:30.185191,True,18,http://130.56.245.232/photo360/v1/RT-XRM43971-0027/20250218120429
764,RT-XRM43971-0028,HGM,RM43971,1190569.0,20250218120940,,2025-02-18T01:09:40.908381,True,18,http://130.56.245.232/photo360/v1/RT-XRM43971-0028/20250218120940
782,RT-XRM43971-0029,HGM,RM43971,1190569.0,20250218121407,,2025-02-18T01:14:08.118334,True,18,http://130.56.245.232/photo360/v1/RT-XRM43971-0029/20250218121407
800,RT-XRM43971-0030,HGM,RM43971,1190569.0,20250218122206,,2025-02-18T01:22:07.145096,True,36,http://130.56.245.232/photo360/v1/RT-XRM43971-0030/20250218122206
836,RT-XRM43971-0004,HGM,RM43971,1190567.0,20250218151217,,2025-02-18T04:12:17.436195,True,36,http://130.56.245.232/photo360/v1/RT-XRM43971-0004/20250218151217
872,RT-XRM43971-0004,HGM,RM43971,1190567.0,20250218151726,,2025-02-18T04:17:26.712089,True,36,http://130.56.245.232/photo360/v1/RT-XRM43971-0004/20250218151726
908,RT-XRM43971-0004,HGM,RM43971,1190567.0,20250218152157,,2025-02-18T04:21:57.339219,True,36,http://130.56.245.232/photo360/v1/RT-XRM43971-0004/20250218152157
944,RT-XRM43971-0414,GOE,RM43971,1190574.0,20250219101547,,2025-02-18T23:15:48.578844,True,36,http://130.56.245.232/photo360/v1/RT-XRM43971-0414/20250219101547
980,RT-XRM43971-0421,GOE,RM43971,1190577.0,20250219102049,,2025-02-18T23:20:49.594767,True,36,http://130.56.245.232/photo360/v1/RT-XRM43971-0421/20250219102049
1016,RT-XRM43971-0423,GOE,RM43971,1190577.0,20250219102503,,2025-02-18T23:25:03.394387,True,36,http://130.56.245.232/photo360/v1/RT-XRM43971-0423/20250219102503
1052,RT-XRM43971-0424,GOE,RM43971,1190577.0,20250219102931,,2025-02-18T23:29:31.595520,True,36,http://130.56.245.232/photo360/v1/RT-XRM43971-0424/20250219102931
1088,RT-XRM43971-0395,GOH,RM43971,1190577.0,20250219103339,,2025-02-18T23:33:39.712362,True,36,http://130.56.245.232/photo360/v1/RT-XRM43971-0395/20250219103339
1124,RT-XRM43971-0396,GOH,RM43971,1190577.0,20250219103734,,2025-02-18T23:37:34.875681,True,36,http://130.56.245.232/photo360/v1/RT-XRM43971-0396/20250219103734
1160,RT-XRM43971-0398,GOH,RM43971,1190577.0,20250219104213,,2025-02-18T23:42:13.561893,True,36,http://130.56.245.232/photo360/v1/RT-XRM43971-0398/20250219104213
1196,RT-XRM43971-0399,GOH,RM43971,1190577.0,20250219104618,,2025-02-18T23:46:18.411105,True,36,http://130.56.245.232/photo360/v1/RT-XRM43971-0399/20250219104618
1232,RT-XRM43971-0399,GOH,RM43971,1190577.0,20250219105001,,2025-02-18T23:50:01.823336,True,36,http://130.56.245.232/photo360/v1/RT-XRM43971-0399/20250219105001
1268,RT-XRM43971-0406,GOH,RM43971,1190579.0,20250219105546,,2025-02-18T23:55:46.363406,True,36,http://130.56.245.232/photo360/v1/RT-XRM43971-0406/20250219105546
1304,RT-XRM43971-0407,GOH,RM43971,1190579.0,20250219110120,,2025-02-19T00:01:21.010678,True,36,http://130.56.245.232/photo360/v1/RT-XRM43971-0407/20250219110120
1340,RT-XRM43971-0375,HGH,RM43971,1190574.0,20250219110557,,2025-02-19T00:05:57.314261,True,36,http://130.56.245.232/photo360/v1/RT-XRM43971-0375/20250219110557
1376,RT-XRM43971-0375,HGH,RM43971,1190574.0,20250219110958,,2025-02-19T00:09:58.305159,True,36,http://130.56.245.232/photo360/v1/RT-XRM43971-0375/20250219110958
1412,RT-XRM43971-0376,HGH,RM43971,1190579.0,20250219111402,,2025-02-19T00:14:02.255252,True,36,http://130.56.245.232/photo360/v1/RT-XRM43971-0376/20250219111402
1448,RT-XRM43971-0388,HGH,RM43971,1190583.0,20250219111932,,2025-02-19T00:19:33.078017,True,36,http://130.56.245.232/photo360/v1/RT-XRM43971-0388/20250219111932
1484,RT-XRM43971-0388,HGH,RM43971,1190583.0,20250219113650,,2025-02-19T00:36:51.070606,True,36,http://130.56.245.232/photo360/v1/RT-XRM43971-0388/20250219113650
1520,RT-XRM43971-0388,HGH,RM43971,1190583.0,20250219114344,,2025-02-19T00:43:45.071492,True,36,http://130.56.245.232/photo360/v1/RT-XRM43971-0388/20250219114344
1556,RT-XRM43971-0290,H2M,RM43971,1190577.0,20250219115427,,2025-02-19T00:54:27.252431,True,36,http://130.56.245.232/photo360/v1/RT-XRM43971-0290/20250219115427
1592,RT-XRM43971-0290,H2M,RM43971,1190577.0,20250219120558,,2025-02-19T01:05:58.336933,True,36,http://130.56.245.232/photo360/v1/RT-XRM43971-0290/20250219120558
1628,RT-XRM43971-0290,H2M,RM43971,1190577.0,20250219121639,,2025-02-19T01:16:39.533521,True,36,http://130.56.245.232/photo360/v1/RT-XRM43971-0290/20250219121639
1664,RT-XRM43971-0299,H2M,RM43971,1190579.0,20250219122043,,2025-02-19T01:20:44.035578,True,36,http://130.56.245.232/photo360/v1/RT-XRM43971-0299/20250219122043
1700,RT-XRM43971-0300,H2M,RM43971,1190579.0,20250219122452,,2025-02-19T01:24:52.578090,True,36,http://130.56.245.232/photo360/v1/RT-XRM43971-0300/20250219122452
1736,RT-XRM43971-0302,H2M,RM43971,1190579.0,20250219122941,,2025-02-19T01:29:41.418214,True,36,http://130.56.245.232/photo360/v1/RT-XRM43971-0302/20250219122941
1772,RT-XRM43971-0309,H2M,RM43971,1190583.0,20250219123343,,2025-02-19T01:33:44.203454,True,36,http://130.56.245.232/photo360/v1/RT-XRM43971-0309/20250219123343
1808,RT-XRM43971-0267,HGF,RM43971,1190579.0,20250219124240,,2025-02-19T01:42:40.806792,True,36,http://130.56.245.232/photo360/v1/RT-XRM43971-0267/20250219124240
1844,RT-XRM43971-0267,HGF,RM43971,1190579.0,20250219125057,,2025-02-19T01:50:58.031288,True,36,http://130.56.245.232/photo360/v1/RT-XRM43971-0267/20250219125057
1880,GRID,,,,20250219125505,,2025-02-19T01:55:05.684923,True,36,http://130.56.245.232/photo360/v1/GRID/20250219125505
1916,RT-XRM43971-0399,GOH,RM43971,1190577.0,20250219134843,,2025-02-19T02:48:44.179723,True,36,http://130.56.245.232/photo360/v1/RT-XRM43971-0399/20250219134843
1952,RT-XRM43971-0268,HGF,RM43971,1190579.0,20250219135359,,2025-02-19T02:53:59.831951,True,36,http://130.56.245.232/photo360/v1/RT-XRM43971-0268/20250219135359
1988,RT-XRM43971-0269,HGF,RM43971,1190579.0,20250219135822,,2025-02-19T02:58:22.530302,True,36,http://130.56.245.232/photo360/v1/RT-XRM43971-0269/20250219135822
2024,RT-XRM43971-0270,HGF,RM43971,1190579.0,20250219140340,,2025-02-19T03:03:40.906169,True,36,http://130.56.245.232/photo360/v1/RT-XRM43971-0270/20250219140340
2060,RT-XRM43971-0271,HGF,RM43971,1190572.0,20250219140953,,2025-02-19T03:09:53.302741,True,36,http://130.56.245.232/photo360/v1/RT-XRM43971-0271/20250219140953
2096,RT-XRM43971-0242,HGF,RM43971,1190574.0,20250219141414,,2025-02-19T03:14:14.566663,True,36,http://130.56.245.232/photo360/v1/RT-XRM43971-0242/20250219141414
2132,RT-XRM43971-0243,HGF,RM43971,1190574.0,20250219142022,,2025-02-19T03:20:22.365174,True,36,http://130.56.245.232/photo360/v1/RT-XRM43971-0243/20250219142022
2168,RT-XRM43971-0246,HGF,RM43971,1190574.0,20250219142429,,2025-02-19T03:24:29.828401,True,36,http://130.56.245.232/photo360/v1/RT-XRM43971-0246/20250219142429
2204,RT-XRM43971-0258,HGF,RM43971,1190577.0,20250219142828,,2025-02-19T03:28:28.251998,True,36,http://130.56.245.232/photo360/v1/RT-XRM43971-0258/20250219142828
2240,RT-XRM43971-0263,HGF,RM43971,1190577.0,20250219143350,,2025-02-19T03:33:50.818355,True,36,http://130.56.245.232/photo360/v1/RT-XRM43971-0263/20250219143350
2276,RT-XRM43971-0430,GMO,RM43971,1190577.0,20250219143913,,2025-02-19T03:39:14.163303,True,36,http://130.56.245.232/photo360/v1/RT-XRM43971-0430/20250219143913
2312,RT-XRM43971-0431,GMO,RM43971,1190577.0,20250219144315,,2025-02-19T03:43:15.528692,True,36,http://130.56.245.232/photo360/v1/RT-XRM43971-0431/20250219144315
2348,RT-XRM43971-0438,GOL,RM43971,1190574.0,20250219144733,,2025-02-19T03:47:33.835373,True,36,http://130.56.245.232/photo360/v1/RT-XRM43971-0438/20250219144733
2384,RT-XRM43971-0439,GOL,RM43971,1190569.0,20250219145207,,2025-02-19T03:52:07.858874,True,36,http://130.56.245.232/photo360/v1/RT-XRM43971-0439/20250219145207
2420,RT-XRM43971-0450,SHL,RM43971,1190564.0,20250219145601,,2025-02-19T03:56:01.837237,True,36,http://130.56.245.232/photo360/v1/RT-XRM43971-0450/20250219145601
2456,RT-XRM43971-0445,SHL,RM43971,1190564.0,20250219150059,,2025-02-19T04:00:59.523377,True,36,http://130.56.245.232/photo360/v1/RT-XRM43971-0445/20250219150059
2492,RT-XRM43971-0502,GOV,RM43971,1190579.0,20250219150555,,2025-02-19T04:05:55.801799,True,36,http://130.56.245.232/photo360/v1/RT-XRM43971-0502/20250219150555
2528,RT-XRM43971-0505,GOV,RM43971,1190579.0,20250219151150,,2025-02-19T04:11:51.045863,True,36,http://130.56.245.232/photo360/v1/RT-XRM43971-0505/20250219151150
2564,RT-XRM43971-0513,GOC,RM43971,1190574.0,20250219151626,,2025-02-19T04:16:26.887023,True,36,http://130.56.245.232/photo360/v1/RT-XRM43971-0513/20250219151626
2600,RT-XRM43971-0521,GOC,RM43971,1190577.0,20250219152115,,2025-02-19T04:21:15.989069,True,36,http://130.56.245.232/photo360/v1/RT-XRM43971-0521/20250219152115
2636,RT-XRM43971-0525,GMI,RM43971,1190572.0,20250219152539,,2025-02-19T04:25:39.330699,True,36,http://130.56.245.232/photo360/v1/RT-XRM43971-0525/20250219152539
2672,RT-XRM43971-0528,GMI,RM43971,1190577.0,20250219152937,,2025-02-19T04:29:37.485371,True,36,http://130.56.245.232/photo360/v1/RT-XRM43971-0528/20250219152937
2708,RT-XRM43971-0001,HGM,RM43971,1190562.0,20250220082820,,2025-02-19T21:28:20.350594,True,36,http://130.56.245.232/photo360/v1/RT-XRM43971-0001/20250220082820
2744,RT-XRM43971-0007,HGM,RM43971,1190567.0,20250220083457,,2025-02-19T21:34:58.118527,True,36,http://130.56.245.232/photo360/v1/RT-XRM43971-0007/20250220083457
2780,RT-XRM43971-0009,HGM,RM43971,1190569.0,20250220084204,,2025-02-19T21:42:04.973105,True,36,http://130.56.245.232/photo360/v1/RT-XRM43971-0009/20250220084204
2816,RT-XRM43971-0013,HGM,RM43971,1190569.0,20250220084711,,2025-02-19T21:47:11.978862,True,36,http://130.56.245.232/photo360/v1/RT-XRM43971-0013/20250220084711
2852,RT-XRM43971-0015,HGM,RM43971,1190569.0,20250220085230,,2025-02-19T21:52:30.611611,True,36,http://130.56.245.232/photo360/v1/RT-XRM43971-0015/20250220085230
2888,RT-XRM43971-0033,HGM,RM43971,1190569.0,20250220085801,,2025-02-19T21:58:01.902774,True,36,http://130.56.245.232/photo360/v1/RT-XRM43971-0033/20250220085801
2924,RT-XRM43971-0061,HGM,RM43971,1190572.0,20250220090326,,2025-02-19T22:03:27.391435,True,36,http://130.56.245.232/photo360/v1/RT-XRM43971-0061/20250220090326
2960,RT-XRM43971-0074,HGM,RM43971,1190572.0,20250220090831,,2025-02-19T22:08:31.513725,True,36,http://130.56.245.232/photo360/v1/RT-XRM43971-0074/20250220090831
2996,RT-XRM43971-0080,HGM,RM43971,1190572.0,20250220091331,,2025-02-19T22:13:31.981628,True,36,http://130.56.245.232/photo360/v1/RT-XRM43971-0080/20250220091331
3032,RT-XRM43971-0091,HGM,RM43971,1190574.0,20250220091917,,2025-02-19T22:19:17.890417,True,36,http://130.56.245.232/photo360/v1/RT-XRM43971-0091/20250220091917
3068,RT-XRM43971-0095,HGM,RM43971,1190574.0,20250220092422,,2025-02-19T22:24:22.443248,True,36,http://130.56.245.232/photo360/v1/RT-XRM43971-0095/20250220092422
3104,RT-XRM43971-0105,HGM,RM43971,1190574.0,20250220093024,,2025-02-19T22:30:24.868077,True,36,http://130.56.245.232/photo360/v1/RT-XRM43971-0105/20250220093024
3140,RT-XRM43971-0188,HGM,RM43971,1190577.0,20250220093500,,2025-02-19T22:35:00.746472,True,36,http://130.56.245.232/photo360/v1/RT-XRM43971-0188/20250220093500
3176,RT-XRM43971-0190,HGM,RM43971,1190577.0,20250220094050,,2025-02-19T22:40:50.671031,True,36,http://130.56.245.232/photo360/v1/RT-XRM43971-0190/20250220094050
3212,RT-XRM43971-0201,HGM,RM43971,1190579.0,20250220094524,,2025-02-19T22:45:24.634873,True,36,http://130.56.245.232/photo360/v1/RT-XRM43971-0201/20250220094524
3248,RT-XRM43971-0206,HGM,RM43971,1190579.0,20250220095042,,2025-02-19T22:50:42.535900,True,36,http://130.56.245.232/photo360/v1/RT-XRM43971-0206/20250220095042
3284,RT-XRM43971-0221,HGM,RM43971,1190579.0,20250220095523,,2025-02-19T22:55:23.424558,True,36,http://130.56.245.232/photo360/v1/RT-XRM43971-0221/20250220095523
3320,RT-XRM43971-0240,HGM,RM43971,1190585.0,20250220110534,,2025-02-20T00:05:35.131977,True,36,http://130.56.245.232/photo360/v1/RT-XRM43971-0240/20250220110534
3356,RT-XRM43971-0241,HGM,RM43971,1190587.0,20250220111108,,2025-02-20T00:11:08.556118,True,36,http://130.56.245.232/photo360/v1/RT-XRM43971-0241/20250220111108
3392,RT-XRM43971-0329,HGM,RM43971,1190574.0,20250220111601,,2025-02-20T00:16:01.559316,True,36,http://130.56.245.232/photo360/v1/RT-XRM43971-0329/20250220111601
3428,RT-XRM43971-0343,HGM,RM43971,1190577.0,20250220112110,,2025-02-20T00:21:10.197992,True,36,http://130.56.245.232/photo360/v1/RT-XRM43971-0343/20250220112110
3464,RT-XRM43971-0339,HGM,RM43971,1190574.0,20250220112616,,2025-02-20T00:26:16.309387,True,36,http://130.56.245.232/photo360/v1/RT-XRM43971-0339/20250220112616
3500,RT-XRM43971-0354,HGM,RM43971,1190577.0,20250220113120,,2025-02-20T00:31:20.211007,True,36,http://130.56.245.232/photo360/v1/RT-XRM43971-0354/20250220113120
3536,RT-XRM43971-0356,HGM,RM43971,1190579.0,20250220113553,,2025-02-20T00:35:53.419743,True,36,http://130.56.245.232/photo360/v1/RT-XRM43971-0356/20250220113553
3572,RT-XRM43971-0031,HGM,RM43971,1190569.0,20250220115833,,2025-02-20T00:58:34.053846,True,36,http://130.56.245.232/photo360/v1/RT-XRM43971-0031/20250220115833
3608,RT-XRM43971-0032,HGM,RM43971,1190569.0,20250220120327,,2025-02-20T01:03:27.447652,True,36,http://130.56.245.232/photo360/v1/RT-XRM43971-0032/20250220120327
3644,RT-XRM43971-0034,HGM,RM43971,1190569.0,20250220120803,,2025-02-20T01:08:03.912429,True,36,http://130.56.245.232/photo360/v1/RT-XRM43971-0034/20250220120803
3680,RT-XRM43971-0035,HGM,RM43971,1190569.0,20250220121420,,2025-02-20T01:14:20.795934,True,36,http://130.56.245.232/photo360/v1/RT-XRM43971-0035/20250220121420
3716,RT-XRM43971-0036,HGM,RM43971,1190572.0,20250224093045,,2025-02-23T22:30:45.671722,True,36,http://130.56.245.232/photo360/v1/RT-XRM43971-0036/20250224093045
3752,RT-XRM43971-0037,HGM,RM43971,1190572.0,20250224093507,,2025-02-23T22:35:07.600740,True,36,http://130.56.245.232/photo360/v1/RT-XRM43971-0037/20250224093507
3788,RT-XRM43971-0038,HGM,RM43971,1190572.0,20250224093850,,2025-02-23T22:38:50.411284,True,36,http://130.56.245.232/photo360/v1/RT-XRM43971-0038/20250224093850
3824,RT-XRM43971-0039,HGM,RM43971,1190572.0,20250224094313,,2025-02-23T22:43:13.442044,True,36,http://130.56.245.232/photo360/v1/RT-XRM43971-0039/20250224094313
3860,RT-XRM43971-0040,HGM,RM43971,1190572.0,20250224094725,,2025-02-23T22:47:25.465421,True,36,http://130.56.245.232/photo360/v1/RT-XRM43971-0040/20250224094725
3896,RT-XRM43971-0041,HGM,RM43971,1190572.0,20250224095141,,2025-02-23T22:51:41.634154,True,36,http://130.56.245.232/photo360/v1/RT-XRM43971-0041/20250224095141
3932,RT-XRM43971-0042,HGM,RM43971,1190572.0,20250224095527,,2025-02-23T22:55:27.537228,True,36,http://130.56.245.232/photo360/v1/RT-XRM43971-0042/20250224095527
3968,RT-XRM43971-0043,HGM,RM43971,1190572.0,20250224100000,,2025-02-23T23:00:00.336333,True,36,http://130.56.245.232/photo360/v1/RT-XRM43971-0043/20250224100000
4004,RT-XRM43971-0044,HGM,RM43971,1190572.0,20250224100401,,2025-02-23T23:04:01.810314,True,36,http://130.56.245.232/photo360/v1/RT-XRM43971-0044/20250224100401
4040,RT-XRM43971-0045,HGM,RM43971,1190572.0,20250224100834,,2025-02-23T23:08:34.858623,True,36,http://130.56.245.232/photo360/v1/RT-XRM43971-0045/20250224100834
4076,RT-XRM43971-0046,HGM,RM43971,1190572.0,20250224101229,,2025-02-23T23:12:29.653027,True,36,http://130.56.245.232/photo360/v1/RT-XRM43971-0046/20250224101229
4112,RT-XRM43971-0047,HGM,RM43971,1190572.0,20250224101618,,2025-02-23T23:16:18.368651,True,36,http://130.56.245.232/photo360/v1/RT-XRM43971-0047/20250224101618
4148,RT-XRM43971-0048,HGM,RM43971,1190572.0,20250224102141,,2025-02-23T23:21:41.557441,True,36,http://130.56.245.232/photo360/v1/RT-XRM43971-0048/20250224102141
4184,RT-XRM43971-0049,HGM,RM43971,1190572.0,20250224102619,,2025-02-23T23:26:19.649600,True,36,http://130.56.245.232/photo360/v1/RT-XRM43971-0049/20250224102619
4220,RT-XRM43971-0050,HGM,RM43971,1190572.0,20250224103010,,2025-02-23T23:30:10.809478,True,36,http://130.56.245.232/photo360/v1/RT-XRM43971-0050/20250224103010
4256,RT-XRM43971-0051,HGM,RM43971,1190572.0,20250224103410,,2025-02-23T23:34:10.979245,True,36,http://130.56.245.232/photo360/v1/RT-XRM43971-0051/20250224103410
4292,RT-XRM43971-0052,HGM,RM43971,1190572.0,20250224103835,,2025-02-23T23:38:36.057106,True,36,http://130.56.245.232/photo360/v1/RT-XRM43971-0052/20250224103835
4328,RT-XRM43971-0053,HGM,RM43971,1190572.0,20250224104245,,2025-02-23T23:42:46.130714,True,36,http://130.56.245.232/photo360/v1/RT-XRM43971-0053/20250224104245
4364,RT-XRM43971-0054,HGM,RM43971,1190572.0,20250224104658,,2025-02-23T23:46:58.185002,True,36,http://130.56.245.232/photo360/v1/RT-XRM43971-0054/20250224104658
4400,RT-XRM43971-0055,HGM,RM43971,1190572.0,20250224105050,,2025-02-23T23:50:50.492170,True,36,http://130.56.245.232/photo360/v1/RT-XRM43971-0055/20250224105050
4436,RT-XRM43971-0056,HGM,RM43971,1190572.0,20250224105449,,2025-02-23T23:54:49.834220,True,36,http://130.56.245.232/photo360/v1/RT-XRM43971-0056/20250224105449
4472,RT-XRM43971-0057,HGM,RM43971,1190572.0,20250224105836,,2025-02-23T23:58:37.179612,True,36,http://130.56.245.232/photo360/v1/RT-XRM43971-0057/20250224105836
4508,RT-XRM43971-0058,HGM,RM43971,1190572.0,20250224110302,,2025-02-24T00:03:02.441119,True,36,http://130.56.245.232/photo360/v1/RT-XRM43971-0058/20250224110302
4544,RT-XRM43971-0059,HGM,RM43971,1190572.0,20250224110750,,2025-02-24T00:07:50.933417,True,36,http://130.56.245.232/photo360/v1/RT-XRM43971-0059/20250224110750
4580,RT-XRM43971-0060,HGM,RM43971,1190572.0,20250224111157,,2025-02-24T00:11:57.386391,True,36,http://130.56.245.232/photo360/v1/RT-XRM43971-0060/20250224111157
4616,RT-XRM43971-0422,GOE,RM43971,1190577.0,20250224120053,,2025-02-24T01:00:53.650535,True,36,http://130.56.245.232/photo360/v1/RT-XRM43971-0422/20250224120053
4652,RT-XRM43971-0425,GOE,RM43971,1190577.0,20250224120525,,2025-02-24T01:05:25.625552,True,36,http://130.56.245.232/photo360/v1/RT-XRM43971-0425/20250224120525
